smiles	smiles-out
c1(NC(=O)O[C@H](C(=O)N2[C@@H](C[C@H](C2)Oc2nccc3c2cccc3)C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=C)C(C)(C)C)c(cccc1)OC	c1(NC(=O)O[C@H](C(=O)N2[C@@H](C[C@H](C2)Oc2nccc3c2cccc3)C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=C)C(C)(C)C)c(cccc1)OC
c1(NC(=O)O[C@H](C(=O)N2[C@@H](C[C@H](C2)Oc2nccc3c2cccc3)C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=C)C(C)(C)C)ccc(cc1)F	c1(NC(=O)O[C@H](C(=O)N2[C@@H](C[C@H](C2)Oc2nccc3c2cccc3)C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=C)C(C)(C)C)ccc(cc1)F
c1(NC(=O)O[C@H](C(=O)N2[C@@H](C[C@H](C2)Oc2nccc3c2cccc3)C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=C)C(C)(C)C)ccc(cc1)OC	c1(NC(=O)O[C@H](C(=O)N2[C@@H](C[C@H](C2)Oc2nccc3c2cccc3)C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=C)C(C)(C)C)ccc(cc1)OC
c1(NC(=O)O[C@H](C(=O)N2[C@@H](C[C@H](C2)Oc2nccc3c2cccc3)C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=C)C(C)(C)C)c(cccc1)C(C)C	c1(NC(=O)O[C@H](C(=O)N2[C@@H](C[C@H](C2)Oc2nccc3c2cccc3)C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=C)C(C)(C)C)c(cccc1)C(C)C
c1(NC(=O)O[C@H](C(=O)N2[C@@H](C[C@H](C2)Oc2nccc3c2cccc3)C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=C)C(C)(C)C)ccc(cc1)C(C)(C)C	c1(NC(=O)O[C@H](C(=O)N2[C@@H](C[C@H](C2)Oc2nccc3c2cccc3)C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=C)C(C)(C)C)ccc(cc1)C(C)(C)C
c1(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](OC(=O)NC(C)(C)C)C(C)(C)C)C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=C)ncnc2c1cccc2	c1(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](OC(=O)NC(C)(C)C)C(C)(C)C)C(=O)N[C@]2(C(=O)NS(=O)(=O)C3CC3)C[C@H]2C=C)ncnc2c1cccc2
O=C(N(CC(C(=O)N[C@H](C(=O)NC(C)(C)C)C(C)(C)C)CCCC)O)N	O=C(N(CC(C(=O)N[C@H](C(=O)NC(C)(C)C)C(C)(C)C)CCCC)O)N
O=CN(CC(C(=O)N[C@H](C(=O)N1CCOCC1)C)CCCC)O	O=CN(CC(C(=O)N[C@H](C(=O)N1CCOCC1)C)CCCC)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C)CCCC)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C)CCCC)O
O=CN(CC(C(=O)N[C@H](CO)CC(C)C)CCCC)O	O=CN(CC(C(=O)N[C@H](CO)CC(C)C)CCCC)O
O=CN(CC(C(=O)N[C@H](CO)Cc1ccccc1)CCCC)O	O=CN(CC(C(=O)N[C@H](CO)Cc1ccccc1)CCCC)O
O=CN(CC(C(=O)N[C@H](C(=O)Nc1ncccc1)C(C)(C)C)CCCC)O	O=CN(CC(C(=O)N[C@H](C(=O)Nc1ncccc1)C(C)(C)C)CCCC)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)C)CCCC)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)C)CCCC)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)Cc1ccccc1)CCCC)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)Cc1ccccc1)CCCC)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)CC(C)C)CCCC)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)CC(C)C)CCCC)O
O=CN(CC(C(=O)N[C@H](C(=O)N1CCCC1)CC(C)C)CCCC)O	O=CN(CC(C(=O)N[C@H](C(=O)N1CCCC1)CC(C)C)CCCC)O
O=CN(CC(C(=O)N1CCC[C@H]1C(=O)N(C)C)CCCC)O	O=CN(CC(C(=O)N1CCC[C@H]1C(=O)N(C)C)CCCC)O
C([C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCCC)N(C=O)O	C([C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCCC)N(C=O)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CC1CCCC1)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CC1CCCC1)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCCCC)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCCCC)O
C(=O)N(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCC)O	C(=O)N(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCC)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CC(C)C)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CC(C)C)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CC1CCCCC1)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CC1CCCCC1)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)C1CCCC1)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)C1CCCC1)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCCCCC)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCCCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCCCCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCCCCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCCCCCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCCCCCCC)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCC(C)C)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCC(C)C)O
C(=O)N(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)C)O	C(=O)N(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)C)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)C(C)C)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)C(C)C)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)Cc1ccccc1)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)Cc1ccccc1)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)Cc1ccc(cc1)OC)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)Cc1ccc(cc1)OC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)O)Cc1ccccc1)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)O)Cc1ccccc1)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)O)C(C)(C)C)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)O)C(C)(C)C)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N1CCC[C@H]1CO)C(C)C)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)CCO)C(C)(C)C)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)CCO)C(C)(C)C)CCCC)O
O=CN(C[C@H](C(=O)N[C@@H](C(=O)N(C)C)C(C)(C)C)CCCC)O	O=CN(C[C@H](C(=O)N[C@@H](C(=O)N(C)C)C(C)(C)C)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)[C@@H](C)CC)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)[C@@H](C)CC)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)OC)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)OC)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(O)(C)C)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(O)(C)C)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)Cc1ccc(cc1)Cl)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)Cc1ccc(cc1)Cl)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)Cc1ccc(cc1)O)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)Cc1ccc(cc1)O)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)Cc1ccc2c(c1)cccc2)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)Cc1ccc2c(c1)cccc2)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)CC1CCCCC1)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)CC1CCCCC1)CCCC)O
O=CN(C[C@H](C(=O)N[C@@H](C(=O)N(C)C)c1ccccc1)CCCC)O	O=CN(C[C@H](C(=O)N[C@@H](C(=O)N(C)C)c1ccccc1)CCCC)O
O=CN(C[C@H](C(=O)N1[C@@H](Cc2c(C1)cccc2)C(=O)N(C)C)CCCC)O	O=CN(C[C@H](C(=O)N1[C@@H](Cc2c(C1)cccc2)C(=O)N(C)C)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)CCCCN)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)CCCCN)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)CO)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)CO)CCCC)O
C(=O)N(C[C@H](C(=O)N1CCN(CC1)C)CCCC)O	C(=O)N(C[C@H](C(=O)N1CCN(CC1)C)CCCC)O
C(=O)N(C[C@H](C(=O)N1CCOCC1)CCCC)O	C(=O)N(C[C@H](C(=O)N1CCOCC1)CCCC)O
C(=O)N(C[C@H](C(=O)N1CCC[C@H]1CO)CCCC)O	C(=O)N(C[C@H](C(=O)N1CCC[C@H]1CO)CCCC)O
C(=O)N(C[C@H](C(=O)N[C@H](CO)C(C)(C)C)CCCC)O	C(=O)N(C[C@H](C(=O)N[C@H](CO)C(C)(C)C)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](COC)C(C)(C)C)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](COC)C(C)(C)C)CCCC)O
C(=O)N(C[C@H](C(=O)N[C@H](C(=O)N1CCC(CC1)Cc1ccccc1)C(C)(C)C)CCCC)O	C(=O)N(C[C@H](C(=O)N[C@H](C(=O)N1CCC(CC1)Cc1ccccc1)C(C)(C)C)CCCC)O
C(=O)N(C[C@H](C(=O)N[C@H](C(=O)N(CCc1ccccc1)Cc1ccccc1)C(C)(C)C)CCCC)O	C(=O)N(C[C@H](C(=O)N[C@H](C(=O)N(CCc1ccccc1)Cc1ccccc1)C(C)(C)C)CCCC)O
C(=O)N(C[C@H](C(=O)N[C@H](C(=O)N1CCCC1)C(C)(C)C)CCCC)O	C(=O)N(C[C@H](C(=O)N[C@H](C(=O)N1CCCC1)C(C)(C)C)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N1CCOCC1)C(C)(C)C)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N1CCOCC1)C(C)(C)C)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N1CCN(CC1)C)C(C)(C)C)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N1CCN(CC1)C)C(C)(C)C)CCCC)O
O=CN(C[C@H](C(=O)NC(C(=O)N1CCC(C)CC1)C(C)(C)C)CCCC)O	O=CN(C[C@H](C(=O)NC(C(=O)N1CCC(C)CC1)C(C)(C)C)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)NC1CCCCC1)C(C)(C)C)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)NC1CCCCC1)C(C)(C)C)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N1CCC(CC1)C(=O)C)C(C)(C)C)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N1CCC(CC1)C(=O)C)C(C)(C)C)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N1CCC(CC1)C(=O)OC)C(C)(C)C)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N1CCC(CC1)C(=O)OC)C(C)(C)C)CCCC)O
O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CN1CCCCC1)O	O=CN(CC(C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CN1CCCCC1)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(SC)(C)C)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(SC)(C)C)CCCC)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(SCc1ccccc1)(C)C)CCCC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(SCc1ccccc1)(C)C)CCCC)O
N1(CCOCC1)C(=O)[C@@H](NC(=O)[C@@H](CN(C=O)O)CCCC)C(C)(C)SCc1ccccc1	N1(CCOCC1)C(=O)[C@@H](NC(=O)[C@@H](CN(C=O)O)CCCC)C(C)(C)SCc1ccccc1
N1(CCC(CC1)C)C(=O)C(NC(=O)[C@@H](CN(C=O)O)CCCC)C(C)(C)SCc1ccccc1	N1(CCC(CC1)C)C(=O)C(NC(=O)[C@@H](CN(C=O)O)CCCC)C(C)(C)SCc1ccccc1
C(=O)N(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CC=C)O	C(=O)N(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CC=C)O
C(=O)N(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCC=C)O	C(=O)N(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CCC=C)O
O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CC#CC)O	O=CN(C[C@H](C(=O)N[C@H](C(=O)N(C)C)C(C)(C)C)CC#CC)O
C(=O)N(CC(C(=O)NC(C(=O)NC1CCCCC1)C(C)(C)C)Cc1ccccc1)O	C(=O)N(CC(C(=O)NC(C(=O)NC1CCCCC1)C(C)(C)C)Cc1ccccc1)O
C(=O)N(CC(C(=O)NC(C(=O)NC1CCCCC1)C(CCC)(C)C)Cc1ccccc1)O	C(=O)N(CC(C(=O)NC(C(=O)NC1CCCCC1)C(CCC)(C)C)Cc1ccccc1)O
O=CN(CC(C(=O)NC(C(=O)NCc1ccccc1)C(CCC)(C)C)Cc1ccccc1)O	O=CN(CC(C(=O)NC(C(=O)NCc1ccccc1)C(CCC)(C)C)Cc1ccccc1)O
C(=O)N(CC(C(=O)NC(C(=O)NC(C)(C)C)C(C)(C)C)Cc1ccccc1)O	C(=O)N(CC(C(=O)NC(C(=O)NC(C)(C)C)C(C)(C)C)Cc1ccccc1)O
O=CN(CC(C(=O)NC(C(=O)NC(CC(C)(C)C)(C)C)C(C)(CCC)C)Cc1ccccc1)O	O=CN(CC(C(=O)NC(C(=O)NC(CC(C)(C)C)(C)C)C(C)(CCC)C)Cc1ccccc1)O
O=CN(CC(C(=O)NC(C(=O)NC1CCCCC1)C1CCCCC1)Cc1ccccc1)O	O=CN(CC(C(=O)NC(C(=O)NC1CCCCC1)C1CCCCC1)Cc1ccccc1)O
O=CN(CC(C(=O)NC(C(=O)NCc1ccccc1)C1CCCCC1)Cc1ccccc1)O	O=CN(CC(C(=O)NC(C(=O)NCc1ccccc1)C1CCCCC1)Cc1ccccc1)O
O=CN(CC(C(=O)NC(C(=O)NC(CC(C)(C)C)(C)C)C1CCCCC1)Cc1ccccc1)O	O=CN(CC(C(=O)NC(C(=O)NC(CC(C)(C)C)(C)C)C1CCCCC1)Cc1ccccc1)O
c1ccc2c(c1)OC(C2c1ccc(cc1)OC)CO	c1ccc2c(c1)OC(C2c1ccc(cc1)OC)CO
CC1CC(N(C(C1)(C)C)OCCC)(C)C	CC1CC(N(C(C1)(C)C)OCCC)(C)C
C1C(C(CC1CC)CC)COCC(OC)CC	C1C(C(CC1CC)CC)COCC(OC)CC
N(c1ccc(cc1)/N=C\1/C=C(CC(C1)(C)C)C)c1ccccc1	N(c1ccc(cc1)/N=C\1/C=C(CC(C1)(C)C)C)c1ccccc1
c1cc(ccc1C(C)(C)C)c1c(cc(cc1)C(C)(C)C)Br	c1cc(ccc1C(C)(C)C)c1c(cc(cc1)C(C)(C)C)Br
c1(cccc(c1)C(F)(F)F)Br	c1(cccc(c1)C(F)(F)F)Br
c1(cc(cc(c1)C(F)(F)F)C(F)(F)F)Br	c1(cc(cc(c1)C(F)(F)F)C(F)(F)F)Br
c12c3c(C(=C)c1cc(cc2)CCCCC)cc(cc3)CCCCC	c12c3c(C(=C)c1cc(cc2)CCCCC)cc(cc3)CCCCC
c12c3c(C(=C)c1cccc2)cccc3	c12c3c(C(=C)c1cccc2)cccc3
c1(cc2c(cc1)C1C([C@@H](C2)CCCCCCCCC[S+](CCCC(F)(F)C(F)(F)F)[O-])C2[C@](CC1)([C@H](CC2)O)C)O	c1(cc2c(cc1)C1C([C@@H](C2)CCCCCCCCC[S+](CCCC(F)(F)C(F)(F)F)[O-])C2[C@](CC1)([C@H](CC2)O)C)O
c1cc2c(cc1)cc(cc2)C=O	c1cc2c(cc1)cc(cc2)C=O
c12c(cccc1C=O)cccc2	c12c(cccc1C=O)cccc2
C(CC=O)(C)c1ccccc1	C(CC=O)(C)c1ccccc1
c1(c(cc(cc1)[C@H](CC=O)C)Cl)Cl	c1(c(cc(cc1)[C@H](CC=O)C)Cl)Cl
C1(=O)N([C@H](N[C@H]1Cc1c[nH]c2c1cccc2)C(C)(C)C)C	C1(=O)N([C@H](N[C@H]1Cc1c[nH]c2c1cccc2)C(C)(C)C)C
C1(=O)N([C@H](N[C@H]1Cc1cn(c2c1cccc2)Cc1ccccc1)C(C)(C)C)CCCC	C1(=O)N([C@H](N[C@H]1Cc1cn(c2c1cccc2)Cc1ccccc1)C(C)(C)C)CCCC
C1(=O)N([C@H](N[C@H]1Cc1ccccc1)C12CC3CC(CC(C1)C3)C2)C	C1(=O)N([C@H](N[C@H]1Cc1ccccc1)C12CC3CC(CC(C1)C3)C2)C
C1(=O)N([C@H](NC1)C(C)(C)C)C	C1(=O)N([C@H](NC1)C(C)(C)C)C
C(=O)([C@@H](CC=O)C)OCc1ccccc1	C(=O)([C@@H](CC=O)C)OCc1ccccc1
C(C[C@@H](CC=O)CC)(C)C	C(C[C@@H](CC=O)CC)(C)C
C(CC=O)(C(C)C)c1ccccc1	C(CC=O)(C(C)C)c1ccccc1
C(C[C@H](CC=O)C)C=C(C)C	C(C[C@H](CC=O)C)C=C(C)C
c1([C@H](CC=O)C(C)C)ccccc1	c1([C@H](CC=O)C(C)C)ccccc1
c1([C@@H](CC=O)C)cscc1	c1([C@@H](CC=O)C)cscc1
C(C[C@H](CC=O)CC)(C)C	C(C[C@H](CC=O)CC)(C)C
C1([C@@H](CC=O)CC)CCCCC1	C1([C@@H](CC=O)CC)CCCCC1
c1(C(CC=O)[2H])ccccc1	c1(C(CC=O)[2H])ccccc1
C1C(=CC(=O)C1)c1ccccc1	C1C(=CC(=O)C1)c1ccccc1
C1C(CC(=O)C1)c1ccccc1	C1C(CC(=O)C1)c1ccccc1
C1C(CC(=CC1=O)C)(C)C	C1C(CC(=CC1=O)C)(C)C
C1C(CC(CC1=O)C)(C)C	C1C(CC(CC1=O)C)(C)C
C1C(=CC(=O)C1)c1oc(cc1)C	C1C(=CC(=O)C1)c1oc(cc1)C
C1C(CC(=O)C1)c1oc(cc1)C	C1C(CC(=O)C1)c1oc(cc1)C
C1C(=CC(=O)C1)C1SCCCS1	C1C(=CC(=O)C1)C1SCCCS1
C1C(CC(=O)C1)C1SCCCS1	C1C(CC(=O)C1)C1SCCCS1
C1CCC(=CC1=O)C(C)(C)C	C1CCC(=CC1=O)C(C)(C)C
C1CCC(CC1=O)C(C)(C)C	C1CCC(CC1=O)C(C)(C)C
C1CCC(=CC1=O)c1ccccc1	C1CCC(=CC1=O)c1ccccc1
C1CCC(CC1=O)c1ccccc1	C1CCC(CC1=O)c1ccccc1
C1[C@@H](CC(=O)C1)Cc1ccccc1	C1[C@@H](CC(=O)C1)Cc1ccccc1
c1(cccc(c1)I)C(=O)O	c1(cccc(c1)I)C(=O)O
c1cc(ccc1)c1ccccc1C#N	c1cc(ccc1)c1ccccc1C#N
c1c(ccc(c1C#N)C)C	c1c(ccc(c1C#N)C)C
c1ccc(cc1C#N)C(F)(F)F	c1ccc(cc1C#N)C(F)(F)F
c1cccc(c1)C(=O)c1ccc(cc1)C#N	c1cccc(c1)C(=O)c1ccc(cc1)C#N
C1CCN(C1=O)c1cc(cc(c1)C)C	C1CCN(C1=O)c1cc(cc(c1)C)C
c1c(cc(cc1)Sc1ccccc1)C#N	c1c(cc(cc1)Sc1ccccc1)C#N
c1c(cc(cc1)Sc1ccccc1)Br	c1c(cc(cc1)Sc1ccccc1)Br
c1c(cc(cc1)Sc1cc(ccc1)C)[N+](=O)[O-]	c1c(cc(cc1)Sc1cc(ccc1)C)[N+](=O)[O-]
c1(ccc(cc1)Sc1cc(ccc1)C)N	c1(ccc(cc1)Sc1cc(ccc1)C)N
c1c(cc(cc1)Sc1ccc(cc1)Cl)OC	c1c(cc(cc1)Sc1ccc(cc1)Cl)OC
c1(C(=O)C)ccc(cc1)Sc1cc(ccc1)OC	c1(C(=O)C)ccc(cc1)Sc1cc(ccc1)OC
c1c(cc(cc1C)Sc1ccc(cc1)O)C	c1c(cc(cc1C)Sc1ccc(cc1)O)C
c1c(cc(cc1)Sc1ccc(cc1)OC)C(=O)O	c1c(cc(cc1)Sc1ccc(cc1)OC)C(=O)O
c1c(cc(cc1)Sc1cc(ccc1)OC)C(=O)OCC	c1c(cc(cc1)Sc1cc(ccc1)OC)C(=O)OCC
c1c(cc(cc1)Sc1cc(ccc1)OC)C=O	c1c(cc(cc1)Sc1cc(ccc1)OC)C=O
c1c(cc(cc1)Sc1ccc(cc1)OC)CN	c1c(cc(cc1)Sc1ccc(cc1)OC)CN
c1ccc(c(c1)CO)Sc1ccc(cc1)OC	c1ccc(c(c1)CO)Sc1ccc(cc1)OC
c1c(cc(cc1C)Sc1c(cccc1)Cl)C	c1c(cc(cc1C)Sc1c(cccc1)Cl)C
c1c(cc(cc1C)Sc1c(cccc1)C(=O)OC)C	c1c(cc(cc1C)Sc1c(cccc1)C(=O)OC)C
c1c(cc(cc1)Sc1c(cccc1)C(C)C)OC	c1c(cc(cc1)Sc1c(cccc1)C(C)C)OC
c1ccc(c(c1)C)Sc1c(cccc1)C(C)C	c1ccc(c(c1)C)Sc1c(cccc1)C(C)C
c1ccc(c(c1)C(C)C)Sc1ccc(cc1)OC	c1ccc(c(c1)C(C)C)Sc1ccc(cc1)OC
c1cc(c(cc1)Sc1c(cccc1)C(C)C)C(C)C	c1cc(c(cc1)Sc1c(cccc1)C(C)C)C(C)C
c1cncc(c1)Sc1ccc(cc1)NC(=O)C	c1cncc(c1)Sc1ccc(cc1)NC(=O)C
c1c(ccc(c1)Sc1ccc2c(c1)cc[nH]2)OC	c1c(ccc(c1)Sc1ccc2c(c1)cc[nH]2)OC
c1c(cc(cc1C)SCCCC)C	c1c(cc(cc1C)SCCCC)C
c1(ccc(cc1)SCc1ccccc1)OC	c1(ccc(cc1)SCc1ccccc1)OC
c1c(cc(cc1C)SCCCCCCO)C	c1c(cc(cc1C)SCCCCCCO)C
[C@H]1([C@H](CCCC1)NC)NC	[C@H]1([C@H](CCCC1)NC)NC
[C@H]1([C@H](CCCC1)NCC)NCC	[C@H]1([C@H](CCCC1)NCC)NCC
c1nc2c(cc1)ccc1c2nccc1	c1nc2c(cc1)ccc1c2nccc1
c1cc2c(cc1)ccc(c2)c1nnc(o1)c1cccc(c1)I	c1cc2c(cc1)ccc(c2)c1nnc(o1)c1cccc(c1)I
c1cc(cc(c1C)[N+](=O)[O-])I	c1cc(cc(c1C)[N+](=O)[O-])I
c1cc(cc(c1)C(=O)CC)I	c1cc(cc(c1)C(=O)CC)I
c1cc(ccc1I)CC#N	c1cc(ccc1I)CC#N
c1c(ccc(c1)CC(=O)OCC)I	c1c(ccc(c1)CC(=O)OCC)I
c1(cccc(c1)/C=C/C(=O)O)I	c1(cccc(c1)/C=C/C(=O)O)I
c1cc(ccc1Br)S(=O)(=O)NCC=C	c1cc(ccc1Br)S(=O)(=O)NCC=C
c1cc(ccc1I)S(=O)(=O)NCC=C	c1cc(ccc1I)S(=O)(=O)NCC=C
c1c(c(ccc1I)NC(=O)C)F	c1c(c(ccc1I)NC(=O)C)F
c1(ccc2c(c1)cc[nH]2)I	c1(ccc2c(c1)cc[nH]2)I
c12c(ncc(c1)I)cccc2	c12c(ncc(c1)I)cccc2
c1(ccc(cc1)I)C(c1ccccn1)CCN(C)C	c1(ccc(cc1)I)C(c1ccccn1)CCN(C)C
c1c(c(ccc1)C1CCCCC1)I	c1c(c(ccc1)C1CCCCC1)I
c1cc(ccc1)c1ccccc1C#N	c1cc(ccc1)c1ccccc1C#N
c1c(ccc(c1)C#N)CO	c1c(ccc(c1)C#N)CO
c1c(ccc(c1)CC(=O)OCC)C#N	c1c(ccc(c1)CC(=O)OCC)C#N
c1cc(c(cc1)C#N)N(C)C	c1cc(c(cc1)C#N)N(C)C
c1c(ccc(c1C#N)NC(=O)C)C	c1c(ccc(c1C#N)NC(=O)C)C
c1(ccc2c(c1)ccn2S(=O)(=O)c1ccc(cc1)C)Br	c1(ccc2c(c1)ccn2S(=O)(=O)c1ccc(cc1)C)Br
c1cccc(c1)Cn1ncc(c1)Br	c1cccc(c1)Cn1ncc(c1)Br
c1cccc(c1)Cn1cc(cn1)C#N	c1cccc(c1)Cn1cc(cn1)C#N
c1c(nc(c(c1)O)C(=O)O)Br	c1c(nc(c(c1)O)C(=O)O)Br
c1c(nc(c(c1)OCc1ccccc1)C(=O)O)OC	c1c(nc(c(c1)OCc1ccccc1)C(=O)O)OC
c1ncc(c(n1)O)C(=O)O	c1ncc(c(n1)O)C(=O)O
c1(ncc(c(n1)O)C(=O)O)C	c1(ncc(c(n1)O)C(=O)O)C
c1(c(nc(c(n1)O)C(=O)O)Cl)Cl	c1(c(nc(c(n1)O)C(=O)O)Cl)Cl
